1	SKU ID	SKU_CODE	SKU INTLNAME	SKU LOCALNAME	SKU PRICE	PRD ID	PRD INTLNAME	PRD LOCALNAME	PRD SHORTDESC	LIN ID	FRANCHISEEN	FRANCHISECH	PCT ID CATEGORY	CATEGORYEN	CATEGORYCH	PCT ID ROUTINE	ROUTINEEN	ROUTINECH	备注	产品形式	功能系列	名称系列	二级分类	三级级分类	商品层-带作用系列	规范SKU名-规格	规格（ml）		产品组合明细	店铺
G1306301	28264	G1306301	Arginine Resist X3 Shampoo 375ml	韧发防掉洗发水375ml	36	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		韧发防掉	洗发	洗发	韧发防掉洗发水	韧发防掉洗发水-375ml	375ml			美发
G1306501	25317	G1306501	Arginine Resist X3 CD 375ml	韧发防掉润发乳375ml	36	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		韧发防掉	护发	护发素	韧发防掉润发乳	韧发防掉润发乳-375ml	375ml			美发
G1308601	24679	G1308601	LRL Argan Nourish Instant Miracle 180mL	欧莱雅精油润养1分钟柔亮润发霜 180mL	27	853	LRL Argan Nourish Instant Miracle	欧莱雅精油润养1分钟柔亮润发霜	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		ON	护发	护发素	精油润养1分钟柔亮润发霜	精油润养1分钟柔亮润发霜-180ml	180ml			美发
G1315005	31427	G1315005	LRL PM CHARCOAL BLACK FOAM Scrub 50ml	男士控油炭爽抗黑头50ml 小样	0	500	PM Anti-Blackhead CHARCOAL FOAM	男士控油炭爽抗黑头洁面膏	0	93	Pure & Matte	控油保湿	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品	Pure & Matte	控油	男士护理	男士洁面	控油炭爽抗黑头洁面膏	控油炭爽抗黑头洁面膏-50ml	50ml			男士
G1340101	13356	G1340101	Casting Cream Gloss1021 48+72+40ml	可丝莹温和染发霜1021号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜1021	可丝莹温和染发霜1021	-			美发
G1340101	23783	G1340101	Casting Cream Gloss1021 48+72+40ml	可丝莹温和染发霜1021号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜1021	可丝莹温和染发霜1021	-			美发
G1340101	24069	G1340101	Casting Cream Gloss1021 48+72+40ml	可丝莹温和染发霜1021号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜1021	可丝莹温和染发霜1021	-			美发
G1340301	13357	G1340301	Casting Cream Gloss460 48+72+40ml	可丝莹温和染发霜460号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜460	可丝莹温和染发霜460				美发
G1340301	23784	G1340301	Casting Cream Gloss460 48+72+40ml	可丝莹温和染发霜460号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜460	可丝莹温和染发霜460				美发
G1340301	24070	G1340301	Casting Cream Gloss460 48+72+40ml	可丝莹温和染发霜460号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜460	可丝莹温和染发霜460				美发
G1340501	13687	G1340501	Casting Cream Gloss1013 48+72+40ml	可丝莹温和染发霜1013号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜1013	可丝莹温和染发霜1013	-			美发
G1340501	24159	G1340501	Casting Cream Gloss1013 48+72+40ml	可丝莹温和染发霜1013号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜1013	可丝莹温和染发霜1013	-			美发
G1340501	24211	G1340501	Casting Cream Gloss1013 48+72+40ml	可丝莹温和染发霜1013号	69	311	Casting Cream Closs	可丝莹温和染发霜	0	125	Casting Cream Gloss	可丝莹温和染发霜	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜1013	可丝莹温和染发霜1013	-			美发
G1363301	26309	G1363301	LRL MR5 Shampoo Value Pack 700ML	欧莱雅多效修复洗发水促销装700ML	59	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复洗发露	多效修复洗发露-700ml	700ml			美发
G1363401	31913	G1363401	LRL ArganNourish SH Value Pack 700ml	欧莱雅精油润养洗发水促销装700ML	59	672	Argan Nourish Shampoo 	精油润养洗发露	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		ON	洗发	洗发	精油润养洗发露	精油润养洗发露-700ml	700ml			美发
G1419500	29795	G1419500	Argan Nourish Conditioner 50ml	精油润养润发乳旅行装50ml样	0	673	ArganNourishConditioner	精油润养润发乳	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		ON	护发	护发素	精油润养润发乳	精油润养润发乳-50ml	50ml			美发
G1419501	37707	G1419501	AN Conditioner 50ml	精油润养润发乳旅行装50ml样	0	673	ArganNourishConditioner	精油润养润发乳	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		ON	护发	护发素	精油润养润发乳	精油润养润发乳-50ml	50ml			美发
G1419600	29823	G1419600	Argan Nourish Shampoo Travel Pack 50ml	精油润养洗发露旅行装50ml 样	0	672	Argan Nourish Shampoo 	精油润养洗发露	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		ON	洗发	洗发	精油润养洗发露	精油润养洗发露-50ml	50ml			美发
G1419601	37708	G1419601	AN Shampoo Travel Pack 50ml	精油润养洗发露旅行装50ml 样	0	672	Argan Nourish Shampoo 	精油润养洗发露	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		ON	洗发	洗发	精油润养洗发露	精油润养洗发露-50ml	50ml			美发
G1422100	24810	G1422100	Loreal MR5 Extreme Conditioner 180ml	欧莱雅多效修复损伤复元润发乳 180ml	21	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	护发	护发素	多效修复5损伤复元润发乳	多效修复5损伤复元润发乳-180ml	180ml			美发
G1422102	26933	G1422102	MR5 Extreme Conditioner 14Reno 180ml	欧莱雅多效修复损伤复元润发乳14升级180ml	21	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	护发	护发素	多效修复5损伤复元润发乳	多效修复5损伤复元润发乳-180ml	180ml			美发
G1422300	24616	G1422300	Multi Repair 5 extreme conditioner 375ml	多效修复5损伤复元润发乳375ml	38	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	护发	护发素	多效修复5损伤复元润发乳	多效修复5损伤复元润发乳-375ml	375ml			美发
G1422302	26597	G1422302	MR5 Extreme Conditioner 14Reno 375ml	多效修复损伤复元润发乳14升级375ml	38	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	护发	护发素	多效修复5损伤复元润发乳	多效修复5损伤复元润发乳-375ml	375ml			美发
G1422400	14464	G1422400	Multi Repair 5 extreme shampoo 650ml	多效修复5损伤复元洗发露650ml	62	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复5损伤复元洗发露	多效修复5损伤复元洗发露-650ml	650ml			美发
G1422400	24969	G1422400	Multi Repair 5 extreme shampoo 650ml	多效修复5损伤复元洗发露650ml	62	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复5损伤复元洗发露	多效修复5损伤复元洗发露-650ml	650ml			美发
G1422500	24811	G1422500	Loreal MR5 Extreme Shampoo 180ml	欧莱雅多效修复损伤复元洗发露 180ml	21	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复5损伤复元洗发露	多效修复5损伤复元洗发露-180ml	180ml			美发
G1422503	26816	G1422503	MR5 Extreme Shampoo 14Reno 180ml	多效修复损伤复元洗发露14升级180ml	21	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复5损伤复元洗发露	多效修复5损伤复元洗发露-180ml	180ml			美发
G1422600	15462	G1422600	Multi Repair 5 extreme shampoo 375ml	多效修复5损伤复元洗发露375ml	38	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复5损伤复元洗发露	多效修复5损伤复元洗发露-375ml	375ml			美发
G1422600	24940	G1422600	Multi Repair 5 extreme shampoo 375ml	多效修复5损伤复元洗发露375ml	38	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复5损伤复元洗发露	多效修复5损伤复元洗发露-375ml	375ml			美发
G1422600P	28752	G1422600P	Multi Repair 5 extreme shampoo 375ml	多效修复5损伤复元洗发露375ml	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复5损伤复元洗发露	多效修复5损伤复元洗发露-375ml	375ml			美发
G1422603	26492	G1422603	MR5 Extreme Shampoo 14Reno 375ml	多效修复损伤复元洗发露14升级375ml	38	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		多效修复	洗发	洗发	多效修复5损伤复元洗发露	多效修复5损伤复元洗发露-375ml	375ml			美发
G1446000	13325	G1446000	Men Expert HE Hydrating Foam 100ml	欧莱雅男士劲能保湿洁面膏 100ml	39	646	Men Expert HE Hydrating Foam	欧莱雅男士劲能保湿洁面膏	0	94	Hydra Energetic	劲能系列	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		劲能	男士护理	男士洁面	劲能保湿洁面膏	劲能保湿洁面膏-100ml	100ml			男士
G1446000	23751	G1446000	Men Expert HE Hydrating Foam 100ml	欧莱雅男士劲能保湿洁面膏 100ml	39	646	Men Expert HE Hydrating Foam	欧莱雅男士劲能保湿洁面膏	0	94	Hydra Energetic	劲能系列	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		劲能	男士护理	男士洁面	劲能保湿洁面膏	劲能保湿洁面膏-100ml	100ml			男士
G1446000	24204	G1446000	Men Expert HE Hydrating Foam 100ml	欧莱雅男士劲能保湿洁面膏 100ml	39	646	Men Expert HE Hydrating Foam	欧莱雅男士劲能保湿洁面膏	0	94	Hydra Energetic	劲能系列	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		劲能	男士护理	男士洁面	劲能保湿洁面膏	劲能保湿洁面膏-100ml	100ml			男士
G1485300	14337	G1485300	MEX Pure & Matte Liquid Soap 150ml	欧莱雅男士控油调理液体洁面皂 150ml	89	670	MEX PM Liquid Soap 	男士控油调理液体洁面皂	0	93	Pure & Matte	控油保湿	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		控油	男士护理	男士洁面	控油调理液体洁面皂	控油调理液体洁面皂-150ml	150ml			男士
G1485300	24839	G1485300	MEX Pure & Matte Liquid Soap 150ml	欧莱雅男士控油调理液体洁面皂 150ml	89	670	MEX PM Liquid Soap 	男士控油调理液体洁面皂	0	93	Pure & Matte	控油保湿	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		控油	男士护理	男士洁面	控油调理液体洁面皂	控油调理液体洁面皂-150ml	150ml			男士
G1485300	25494	G1485300	MEX Pure & Matte Liquid Soap 150ml	欧莱雅男士控油调理液体洁面皂 150ml	89	670	MEX PM Liquid Soap 	男士控油调理液体洁面皂	0	93	Pure & Matte	控油保湿	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		控油	男士护理	男士洁面	控油调理液体洁面皂	控油调理液体洁面皂-150ml	150ml			男士
G1485302	30318	G1485302	MEX Pure & Matte Liquid Soap 150ml	欧莱雅男士控油调理液体洁面皂 150ml	89	670	MEX PM Liquid Soap 	男士控油调理液体洁面皂	0	93	Pure & Matte	控油保湿	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		控油	男士护理	男士洁面	控油调理液体洁面皂	控油调理液体洁面皂-150ml	150ml			男士
G1485302R	41653	G1485302R	MEX Pure & Matte Liquid Soap 150ml	欧莱雅男士控油调理液体洁面皂 150ml-CRM	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		控油	男士护理	男士洁面	控油调理液体洁面皂	控油调理液体洁面皂-150ml	150ml			男士
G1485700	14237	G1485700	MEX Hydra Enegetic Liquid Soap 150ml	欧莱雅男士劲能舒润液体洁面皂 150ml	89	669	MEX HE Liquid Soap  CN	男士劲能舒润液体洁面皂 	0	94	Hydra Energetic	劲能系列	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		劲能	男士护理	男士洁面	劲能舒润液体洁面皂	劲能舒润液体洁面皂-150ml	150ml			男士
G1485700	24733	G1485700	MEX Hydra Enegetic Liquid Soap 150ml	欧莱雅男士劲能舒润液体洁面皂 150ml	89	669	MEX HE Liquid Soap  CN	男士劲能舒润液体洁面皂 	0	94	Hydra Energetic	劲能系列	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		劲能	男士护理	男士洁面	劲能舒润液体洁面皂	劲能舒润液体洁面皂-150ml	150ml			男士
G1485700	25493	G1485700	MEX Hydra Enegetic Liquid Soap 150ml	欧莱雅男士劲能舒润液体洁面皂 150ml	89	669	MEX HE Liquid Soap  CN	男士劲能舒润液体洁面皂 	0	94	Hydra Energetic	劲能系列	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		劲能	男士护理	男士洁面	劲能舒润液体洁面皂	劲能舒润液体洁面皂-150ml	150ml			男士
G1485702	30319	G1485702	MEX Hydra Energetic Liquid Soap 150ml	欧莱雅男士劲能舒润液体洁面皂 150ml	89	669	MEX HE Liquid Soap  CN	男士劲能舒润液体洁面皂 	0	94	Hydra Energetic	劲能系列	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		劲能	男士护理	男士洁面	劲能舒润液体洁面皂	劲能舒润液体洁面皂-150ml	150ml			男士
G1485702R	36479	G1485702R	S ME HE Liquid Soap 150ml VIP	欧莱雅男士劲能舒润液体洁面皂 150ml 会员赠品	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		劲能	男士护理	男士洁面	劲能舒润液体洁面皂	劲能舒润液体洁面皂-150ml	150ml			男士
G1485704	35617	G1485704	S MEX HE CAREWASH 150ML CN	欧莱雅男士劲能舒润液体洁面皂 150ml	89	669	MEX HE Liquid Soap  CN	男士劲能舒润液体洁面皂 	0	94	Hydra Energetic	劲能系列	6	MenExpert	MenExpert	24	Men clean	Men clean	ok	单品		劲能	男士护理	男士洁面	劲能舒润液体洁面皂	劲能舒润液体洁面皂-150ml	150ml			男士
G1528100	38280	G1528100	MEX HE MA8 CRM 1.5ml	欧莱雅男士劲能醒肤露 1.5ml单片	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		劲能	男士护理	男士面部乳霜	劲能醒肤露-M8	劲能醒肤露-M8-1.5ml	1.5ml			男士
G1528201	40886	G1528201	MEX HE MA8 CRM 8ML	欧莱雅男士劲能醒肤露8重功效 8ml 小样	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		劲能	男士护理	男士面部乳霜	劲能醒肤露-M8	劲能醒肤露-M8-8ml	8ml			男士
G1587000	14519	G1587000	LPL Keratin Smooth Conditioner 400ml	欧莱雅角质顺滑润发乳 400ml	38	680	KS RENO Conditioner 	角质顺滑润发乳	0	1028	Arginine Resist	角质顺滑	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	护发	护发素	角质顺滑润发乳	角质顺滑润发乳-400ml	400ml			美发
G1587000	24947	G1587000	LPL Keratin Smooth Conditioner 400ml	欧莱雅角质顺滑润发乳 400ml	38	680	KS RENO Conditioner 	角质顺滑润发乳	0	1028	Arginine Resist	角质顺滑	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	护发	护发素	角质顺滑润发乳	角质顺滑润发乳-400ml	400ml			美发
G1587000	25693	G1587000	LPL Keratin Smooth Conditioner 400ml	欧莱雅角质顺滑润发乳 400ml	38	680	KS RENO Conditioner 	角质顺滑润发乳	0	1028	Arginine Resist	角质顺滑	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	护发	护发素	角质顺滑润发乳	角质顺滑润发乳-400ml	400ml			美发
G1587001	34025	G1587001	KS Conditioner 400ml (2016 reno)	欧莱雅角质顺滑润发乳 400ml (2016 reno)	38	680	KS RENO Conditioner 	角质顺滑润发乳	0	1028	Arginine Resist	角质顺滑	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	护发	护发素	角质顺滑润发乳	角质顺滑润发乳-400ml	400ml			美发
G1587001OB	35482	G1587001OB	(Gift)KS Conditioner 400ml (2016 reno)	(赠品)欧莱雅角质顺滑润发乳 400ml (2016 reno)	38	680	KS RENO Conditioner 	角质顺滑润发乳	0	1028	Arginine Resist	角质顺滑	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	护发	护发素	角质顺滑润发乳	角质顺滑润发乳-400ml	400ml			美发
G1587100	25839	G1587100	LRL Keratin Smooth Conditioner 200ml	欧莱雅角质顺滑润发乳 200ml	21	879	Loreal Paris Keratin Smooth Conditioner	欧莱雅角质顺滑润发乳	0	1030	Keratin Smooth	丝质蛋白	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	护发	护发素	角质顺滑润发乳	角质顺滑润发乳-200ml	200ml			美发
G1587101	33978	G1587101	KS Conditioner 200ml (2016 reno)	欧莱雅角质顺滑润发乳 200ml (2016 reno)	21	879	Loreal Paris Keratin Smooth Conditioner	欧莱雅角质顺滑润发乳	0	1030	Keratin Smooth	丝质蛋白	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	护发	护发素	角质顺滑润发乳	角质顺滑润发乳-200ml	200ml			美发
G1587101P	34335	G1587101P	KS Conditioner 200ml (2016 reno)P	欧莱雅角质顺滑润发乳 200ml (2016 reno)赠品	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		角质顺滑	护发	护发素	角质顺滑润发乳	角质顺滑润发乳-200ml	200ml			美发
G1587200	24985	G1587200	Loreal Paris Keratin Smooth Shampoo200ml	欧莱雅角质顺滑洗发露 200ml	21	880	Loreal Paris Keratin Smooth Shampoo	欧莱雅角质顺滑洗发露	0	1030	Keratin Smooth	丝质蛋白	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	洗发	洗发	角质顺滑洗发露	角质顺滑洗发露-200ml	200ml			美发
G1587201	33372	G1587201	Keratin Smooth Shampoo 200ml	欧莱雅角质顺滑洗发露 200ml	21	767	KS RENO Shampoo 700ml	角质顺滑洗发露700ml	0	1028	Arginine Resist	角质顺滑	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	洗发	洗发	角质顺滑洗发露	角质顺滑洗发露-200ml	200ml			美发
G1587201P	34322	G1587201P	KS Shampoo200ml (2016 reno)P	欧莱雅角质顺滑洗发露 200ml (2016 reno)赠品	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		角质顺滑	洗发	洗发	角质顺滑洗发露	角质顺滑洗发露-200ml	200ml			美发
G1587300	25045	G1587300	LRL Keratin Smooth AD Shampoo 200ml	欧莱雅角质顺滑去屑洗发露 200ml	21	878	Loreal Paris Keratin Smooth AD Shampoo	欧莱雅角质顺滑去屑洗发露	0	1030	Keratin Smooth	丝质蛋白	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	洗发	洗发	角质顺滑去屑洗发露	角质顺滑去屑洗发露-200ml	200ml			美发
G1587302	33968	G1587302	KS AD Shampoo 200ml (2016 reno)	欧莱雅角质顺滑去屑洗发露 200ml (2016 reno)	21	878	Loreal Paris Keratin Smooth AD Shampoo	欧莱雅角质顺滑去屑洗发露	0	1030	Keratin Smooth	丝质蛋白	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		角质顺滑	洗发	洗发	角质顺滑去屑洗发露	角质顺滑去屑洗发露-200ml	200ml			美发
G1587302P	35117	G1587302P	KS AD Shampoo 200ml (2016 reno)P	欧莱雅角质顺滑去屑洗发露 200ml (2016 reno)赠品	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		角质顺滑	洗发	洗发	角质顺滑去屑洗发露	角质顺滑去屑洗发露-200ml	200ml			美发
